strategy_id,symbol,timeframe,stage_reached,status,error,counts_as_attempt,tradable,tradability_judged,spread_atr_ratio,spread_stop_share,tradability_reason,gate_passed,gate_signals,gate_best_net_points,gate_best_p_value,gate_verdict,expected_ambiguous_share,ambiguity_flag,run_id,bars,trades,net_pnl,final_equity,sharpe_per_trade,sharpe_annualized,mean_r,win_rate,max_drawdown_pct,p_value,ambiguous_share,band_money,signals,gate_rejected,gate_rejected_share,structural_rejected_share,discretionary_rejected_share,equity_rejected_share,gates_materially_altered,top_gate,top_gate_share,gate_warnings,spread_charged_median,spread_zero_share,spread_trustworthy,spread_measured_share,spread_assumed_bars,relaxed_trades,relaxed_net_pnl,relaxed_sharpe_per_trade,relaxed_verdict,permutation_p_value,permutation_kind,permutation_iterations
ema-trend-filter,XAGUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.09745965302803648,0.04872982651401824,"spread is 9.7% of one ATR (13 of 133 points), 4.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,1554,108.265146627381,0.056802835774514615,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +108.27 pt over 776 observations, but p=0.057 (standard error 68.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.1998095238095238,False,,38517,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,XAGUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.047892780583584524,0.023946390291792262,"spread is 4.8% of one ATR (13 of 271 points), 2.4% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,406,202.53213992424304,0.16399367991243008,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +202.53 pt over 202 observations, but p=0.164 (standard error 206.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.15604395604395604,False,,10079,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,XAUEUR.r,H1,gate,stopped at gate zero,,True,True,True,0.01997877587435218,0.00998938793717609,"spread is 2.0% of one ATR (10 of 501 points), 1.0% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",False,1218,170.00501038108465,0.10804150521583433,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +170.01 pt over 609 observations, but p=0.108 (standard error 137.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.07508749602290805,False,,30777,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,XAUEUR.r,H4,gate,stopped at gate zero,,True,True,True,0.010087175386279757,0.005043587693139878,"spread is 1.0% of one ATR (10 of 991 points), 0.5% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",False,316,240.6261552177632,0.21630612648334357,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +240.63 pt over 157 observations, but p=0.216 (standard error 305.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.07618283881315156,False,,8053,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,XAUEUR.r,D1,gate,stopped at gate zero,,True,True,True,0.0037239237659102654,0.0018619618829551327,"spread is 0.4% of one ATR (10 of 2685 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-20): for the earlier bars it is an assumption, not a measurement",False,32,9751.597551020408,1.190586408350569e-07,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +9751.60 pt over 15 observations, but p=0.000 (standard error 1052.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.10703363914373089,False,,1345,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,EURUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.0036368097491996437,0.0018184048745998218,"spread is 0.4% of one ATR (1 of 275 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",False,369,190.78001440098296,0.1288666394610365,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +190.78 pt over 184 observations, but p=0.129 (standard error 168.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.006305170239596469,False,,10385,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,EURUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.0013375010023585125,0.0006687505011792563,"spread is 0.1% of one ATR (1 of 748 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-01): for the earlier bars it is an assumption, not a measurement",False,46,438.0182672791373,0.1876128769219103,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +438.02 pt over 22 observations, but p=0.188 (standard error 483.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0,False,,1732,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,GBPUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.018020655893110193,0.009010327946555097,"spread is 1.8% of one ATR (3 of 166 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,1290,78.69011876200545,0.08427255964897795,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +78.69 pt over 643 observations, but p=0.084 (standard error 57.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.03053435114503817,False,,32848,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,GBPUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.0032331466889170043,0.0016165733444585021,"spread is 0.3% of one ATR (3 of 928 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,51,4257.920299999998,2.268595576060406e-06,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +4257.92 pt over 16 observations, but p=0.000 (standard error 611.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.017241379310344827,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,USDJPY.r,D1,gate,stopped at gate zero,,True,True,True,0.0023921618614187517,0.0011960809307093759,"spread is 0.2% of one ATR (3 of 1254 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,47,1832.0997091966474,0.03367045397912383,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +1832.10 pt over 21 observations, but p=0.034 (standard error 947.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,AUDUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.025799096276849957,0.012899548138424978,"spread is 2.6% of one ATR (3 of 116 points), 1.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,1226,24.534829676815345,0.11878003673810422,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +24.53 pt over 612 observations, but p=0.119 (standard error 20.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.02262879152623977,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,AUDUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.012199373219038539,0.006099686609519269,"spread is 1.2% of one ATR (3 of 246 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,351,80.34099357631621,0.1302031281473316,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +80.34 pt over 175 observations, but p=0.130 (standard error 71.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.004866180048661801,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,AUDUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.004762306669942238,0.002381153334971119,"spread is 0.5% of one ATR (3 of 630 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,85,887.5563999999999,0.06993162693127553,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +887.56 pt over 40 observations, but p=0.070 (standard error 588.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,USDCAD.r,H1,gate,stopped at gate zero,,True,True,True,0.03648764786316221,0.018243823931581107,"spread is 3.6% of one ATR (5 of 137 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,1321,28.088703968274963,0.19111803708036035,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +28.09 pt over 659 observations, but p=0.191 (standard error 32.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.016452442159383032,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,USDCAD.r,H4,gate,stopped at gate zero,,True,True,True,0.017307692096939768,0.008653846048469884,"spread is 1.7% of one ATR (5 of 289 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,347,134.5249297837449,0.12588445150766847,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +134.52 pt over 173 observations, but p=0.126 (standard error 117.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.01383399209486166,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,USDCAD.r,D1,gate,stopped at gate zero,,True,True,True,0.006510206023604206,0.003255103011802103,"spread is 0.7% of one ATR (5 of 768 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,55,1829.4002285714314,0.020886379388657006,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +1829.40 pt over 21 observations, but p=0.021 (standard error 841.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,XTIUSD,H1,gate,stopped at gate zero,,True,True,True,0.07499984076297975,0.037499920381489873,"spread is 7.5% of one ATR (30 of 400 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,1493,69.78670881515754,0.18905915141625507,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +69.79 pt over 747 observations, but p=0.189 (standard error 79.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.049652194770928276,False,,38564,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,XTIUSD,H4,gate,stopped at gate zero,,True,True,True,0.03646448827569436,0.01823224413784718,"spread is 3.6% of one ATR (30 of 823 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,461,-12.952925624244244,0.5115127760439369,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net -12.95 pt over 227 observations, but p=0.512 (standard error 448.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.03745743473325767,False,,10094,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ema-trend-filter,XBRUSD,H1,gate,stopped at gate zero,,True,True,True,0.07355337738489766,0.03677668869244883,"spread is 7.4% of one ATR (30 of 408 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-28): for the earlier bars it is an assumption, not a measurement",False,1451,225.17887227299747,0.0688075679233916,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +225.18 pt over 724 observations, but p=0.069 (standard error 151.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.041968162083936326,False,,35149,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
atr-volatility-breakout,XAUUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.006385539213631889,0.0031927696068159445,"spread is 0.6% of one ATR (7 of 1096 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,503,276.8908556885555,0.3043900864132607,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 15 bars with net +276.89 pt over 218 observations, but p=0.304 (standard error 540.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.06896551724137931,False,,10076,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
atr-volatility-breakout,XAGUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.09745965302803648,0.04872982651401824,"spread is 9.7% of one ATR (13 of 133 points), 4.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,1860,64.37893115685492,0.14578385560275575,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +64.38 pt over 862 observations, but p=0.146 (standard error 61.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.16314829293719052,False,,38517,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
atr-volatility-breakout,EURUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.007679899323800575,0.0038399496619002877,"spread is 0.8% of one ATR (1 of 130 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",False,2234,21.038055875520353,0.2592659774164734,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +21.04 pt over 1130 observations, but p=0.259 (standard error 32.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.02447676481021639,False,,41530,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
